otu_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
otu196,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus basilensis
otu197,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Thermosipho,Thermosipho sp. 1063
otu198,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thermothielavioides,Unclassified.Thermothielavioides
otu199,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified.uncultured delta proteobacterium,Unclassified.uncultured delta proteobacterium,Unclassified.uncultured delta proteobacterium,Unclassified.uncultured delta proteobacterium
otu200,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema pallidum
otu201,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium pasteurianum
otu202,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified.Betaproteobacteria bacterium GR16-43,Unclassified.Betaproteobacteria bacterium GR16-43,Unclassified.Betaproteobacteria bacterium GR16-43,Betaproteobacteria bacterium GR16-43
otu203,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter sp. K31
otu204,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,Ruegeria pomeroyi
otu205,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces nanchangensis
otu206,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. RPE67
otu207,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Fibrella,Fibrella sp. ES10-3-2-2
otu208,Bacteria,Unclassified.Thermobaculum,Unclassified.Thermobaculum,Unclassified.Thermobaculum,Unclassified.Thermobaculum,Thermobaculum,Thermobaculum terrenum
otu209,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Leadbetterella,Leadbetterella byssophila
otu210,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
otu211,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium mustelae
otu212,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp. F63
otu213,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,Melioribacter,Unclassified.Melioribacter
otu214,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium testudinoris
otu215,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor sp. Tok7B.1
otu216,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces koganeiensis
otu217,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,Planctomyces sp. SH-PL14
otu218,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Modestobacter,Unclassified.Modestobacter
otu219,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Unclassified.Sulfurovum
otu220,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter halophytocola
otu221,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Unclassified.Lentinula
otu222,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. FB24
otu223,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Pelosinus,Pelosinus fermentans
otu224,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta
otu225,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Nostocaceae,Anabaena,Anabaena cylindrica
otu226,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halopiger,Unclassified.Halopiger
otu227,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa
otu228,Bacteria,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13
otu229,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes garbadinensis
otu230,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Collimonas fungivorans
otu231,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirga,Unclassified.Flammeovirga
otu232,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium humireducens
otu233,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium denitrificans
otu234,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus yeei
otu235,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Frateuria,Frateuria aurantia
otu236,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium proliferatum
otu237,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Unclassified.Nonlabens
otu238,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Unclassified.Cellvibrionaceae bacterium Bsc2,Unclassified.Cellvibrionaceae bacterium Bsc2
otu239,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus pinatubonensis
otu240,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Unclassified.Collimonas
otu241,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Lelliottia amnigena
otu242,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,Unclassified.Mobiluncus
otu243,Bacteria,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,uncultured bacterium 253
otu244,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Unclassified.Sporosarcina
otu245,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Unclassified.Arcobacter sp. L,Unclassified.Arcobacter sp. L
otu246,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Unclassified.Bos
otu247,Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago bromivora
otu248,Bacteria,candidate division Zixibacteria,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126
otu249,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces parvulus
otu250,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified.Roseateles,Roseateles,Roseateles depolymerans
otu251,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Alkalihalobacillus halodurans
otu252,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces alboflavus
otu253,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus contaminans
otu254,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. N902-109
otu255,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanimicrobium,Unclassified.Xylanimicrobium
otu256,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus puniceus
otu257,Bacteria,Elusimicrobia,Unclassified.Elusimicrobia,Unclassified.Elusimicrobia,Unclassified.Elusimicrobia,Unclassified.Elusimicrobia,Unclassified.Elusimicrobia
otu258,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella flabilis
otu259,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Unclassified.Citrus
otu260,Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Sporisorium,Sporisorium scitamineum
otu261,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium sp. H13-3
otu262,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Candidatus Promineofilum,Unclassified.Candidatus Promineofilum
otu263,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. TN19
otu264,Eukaryota,Arthropoda,Insecta,Lepidoptera,Bombycidae,Bombyx,Unclassified.Bombyx
otu265,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Unclassified.Bordetella
otu266,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacter,Unclassified.Mycolicibacter
otu267,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rochei
otu268,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Corallococcus,Corallococcus coralloides
otu269,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Zunongwangia,Zunongwangia profunda
otu270,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified.Candidatus Accumulibacter,Unclassified.Candidatus Accumulibacter,Candidatus Accumulibacter,Unclassified.Candidatus Accumulibacter
otu271,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified.Candidatus Tokpelaia,Candidatus Tokpelaia,Unclassified.Candidatus Tokpelaia
otu272,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,Unclassified.Sulfobacillus
otu273,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. WP8
otu274,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinofusca
otu275,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Parageobacillus,Parageobacillus thermoglucosidasius
otu276,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. JS623
otu277,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium glaciei
otu278,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter denitrificans
otu279,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Marivirgaceae,Marivirga,Unclassified.Marivirga
otu280,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Unclassified.Sphingobacteriaceae bacterium GW460-11-11-14-LB5,Unclassified.Sphingobacteriaceae bacterium GW460-11-11-14-LB5
otu281,Bacteria,Chloroflexi,Thermomicrobia,Thermomicrobiales,Thermomicrobiaceae,Thermomicrobium,Unclassified.Thermomicrobium
otu282,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora rectivirgula
otu283,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Mycetohabitans,Unclassified.Mycetohabitans
otu284,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified.Pseudorhodoplanes,Pseudorhodoplanes,Unclassified.Pseudorhodoplanes
otu285,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus megaterium
otu286,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Unclassified.Lysinibacillus
otu287,Bacteria,Actinobacteria,Unclassified.Actinobacteria,Unclassified.Actinobacteria,Unclassified.Actinobacteria,Unclassified.Actinobacteria,Unclassified.Actinobacteria
otu288,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified.[Eubacterium] rectale,Unclassified.[Eubacterium] rectale
otu289,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Unclassified.Afipia
otu290,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium
otu291,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella hinzii
otu292,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ambofaciens
otu293,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halotalea,Unclassified.Halotalea
otu294,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,Roseobacter litoralis
otu295,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Unclassified.Opitutaceae bacterium TAV5,Opitutaceae bacterium TAV5
otu296,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea vervacti
otu297,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. GAG
otu298,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter chlorophenolicus
otu299,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas parafulva
otu300,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. HJ7
otu301,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Pelobacter,Unclassified.Pelobacter
otu302,Bacteria,Unclassified.uncultured bacterium W5-15b,Unclassified.uncultured bacterium W5-15b,Unclassified.uncultured bacterium W5-15b,Unclassified.uncultured bacterium W5-15b,Unclassified.uncultured bacterium W5-15b,Unclassified.uncultured bacterium W5-15b
otu303,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma viride
otu304,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Unclassified.Lawsonella,Lawsonella,Unclassified.Lawsonella
otu305,Bacteria,Cyanobacteria,Unclassified.Chroococcales,Chroococcales,Aphanothecaceae,Gloeothece,Unclassified.Gloeothece
otu306,Eukaryota,Nematoda,Chromadorea,Rhabditida,Strongyloididae,Strongyloides,Unclassified.Strongyloides
otu307,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Unclassified.Olsenella
otu308,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Unclassified.Clostridium
otu309,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. QXT-31
otu310,Eukaryota,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Unclassified.Caenorhabditis
otu311,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Thermomonospora,Thermomonospora sp. MTCC 5117
otu312,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,Methylomonas denitrificans
otu313,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ABRIINW 18
otu314,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Unclassified.Oleispira
otu315,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. LM091
otu316,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica
otu317,Eukaryota,Nematoda,Unclassified.Nematoda,Unclassified.Nematoda,Unclassified.Nematoda,Unclassified.Nematoda,Unclassified.Nematoda
otu318,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Unclassified.Phanerochaete
otu319,Eukaryota,Microsporidia,Unclassified.Microsporidia,Unclassified.Microsporidia,Unclassified.Microsporidia,Unclassified.Microsporidia,Unclassified.Microsporidia
otu320,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus proteolyticus
otu321,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Unclassified.Bifidobacterium
otu322,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter sp. T28
otu323,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Pelobacter,Pelobacter acetylenicus
otu324,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Unclassified.Cedecea
otu325,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Unclassified.Variovorax
otu326,Bacteria,Unclassified.bacterium 2013Arg42i,Unclassified.bacterium 2013Arg42i,Unclassified.bacterium 2013Arg42i,Unclassified.bacterium 2013Arg42i,Unclassified.bacterium 2013Arg42i,Unclassified.bacterium 2013Arg42i
otu327,Bacteria,Cyanobacteria,Unclassified.Pleurocapsales,Pleurocapsales,Hyellaceae,Pleurocapsa,Unclassified.Pleurocapsa
otu328,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Pararhodospirillum,Unclassified.Pararhodospirillum
otu329,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Unclassified.Thalassolituus
otu330,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus sedentarius
otu331,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum,Unclassified.Rhodospirillum
otu332,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Unclassified.Neisseria
otu333,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystis,Unclassified.Methylocystis
otu334,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Unclassified.Kurthia
otu335,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Unclassified.Cellvibrionaceae bacterium Bs08,Unclassified.Cellvibrionaceae bacterium Bs08
otu336,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unclassified.Phenylobacterium
otu337,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,Unclassified.Phycisphaera
otu338,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Saccharum,Saccharum hybrid cultivar
otu339,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae
otu340,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax carolinensis
otu341,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Salimicrobium,Unclassified.Salimicrobium
otu342,Bacteria,Cyanobacteria,Unclassified.Chroococcales,Chroococcales,Microcystaceae,Microcystis,Unclassified.Microcystis
otu343,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium australicum
otu344,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Unclassified.Leptospira
otu345,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella longbeachae
otu346,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,Unclassified.Leptospirillum
otu347,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas veronii
otu348,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Flavisolibacter tropicus
otu349,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unclassified.Streptomyces
otu350,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas sp. JS666
otu351,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL R7-0273
